"ID"	"Description"	"pvalue"	"p.adjust"	"Sign"
"GO:0060527"	"prostate epithelial cord arborization involved in prostate glandular acinus morphogenesis"	0.00477366664025129	0.0209015432854372	-1
"GO:0060558"	"regulation of calcidiol 1-monooxygenase activity"	0.00477366664025129	0.0209015432854372	-1
"GO:0060754"	"positive regulation of mast cell chemotaxis"	0.00477366664025129	0.0209015432854372	-1
"GO:0071608"	"macrophage inflammatory protein-1 alpha production"	0.00477366664025129	0.0209015432854372	-1
"GO:0071676"	"negative regulation of mononuclear cell migration"	0.00477366664025129	0.0209015432854372	-1
"GO:0097048"	"dendritic cell apoptotic process"	0.00477366664025129	0.0209015432854372	-1
"GO:0098883"	"synapse pruning"	0.00477366664025129	0.0209015432854372	-1
"GO:1900747"	"negative regulation of vascular endothelial growth factor signaling pathway"	0.00477366664025129	0.0209015432854372	-1
"GO:1901894"	"regulation of calcium-transporting ATPase activity"	0.00477366664025129	0.0209015432854372	-1
"GO:2000668"	"regulation of dendritic cell apoptotic process"	0.00477366664025129	0.0209015432854372	-1
"GO:0010324"	"membrane invagination"	0.00484081022140988	0.0211545745231274	-1
"GO:0046434"	"organophosphate catabolic process"	0.00484081022140988	0.0211545745231274	-1
"GO:0006140"	"regulation of nucleotide metabolic process"	0.0048959874243676	0.0213338642778561	-1
"GO:0031532"	"actin cytoskeleton reorganization"	0.0048959874243676	0.0213338642778561	-1
"GO:0046849"	"bone remodeling"	0.0048959874243676	0.0213338642778561	-1
"GO:0046890"	"regulation of lipid biosynthetic process"	0.00495986084477214	0.0215913865263757	-1
"GO:0032814"	"regulation of natural killer cell activation"	0.00511665106332605	0.0222311361761995	-1
"GO:1900077"	"negative regulation of cellular response to insulin stimulus"	0.00511665106332605	0.0222311361761995	-1
"GO:0002719"	"negative regulation of cytokine production involved in immune response"	0.00518770634087761	0.0224535844782674	-1
"GO:0043501"	"skeletal muscle adaptation"	0.00518770634087761	0.0224535844782674	-1
"GO:0045723"	"positive regulation of fatty acid biosynthetic process"	0.00518770634087761	0.0224535844782674	-1
"GO:0050995"	"negative regulation of lipid catabolic process"	0.00518770634087761	0.0224535844782674	-1
"GO:0006919"	"activation of cysteine-type endopeptidase activity involved in apoptotic process"	0.00519869137692499	0.0224796186403745	-1
"GO:0017157"	"regulation of exocytosis"	0.00523441431399431	0.0226124698588312	-1
"GO:1901653"	"cellular response to peptide"	0.00526004137316712	0.0227014953538501	-1
"GO:2000241"	"regulation of reproductive process"	0.00531811775805252	0.0229302636984476	-1
"GO:0097553"	"calcium ion transmembrane import into cytosol"	0.00536440914685479	0.0231078310202135	-1
"GO:0006869"	"lipid transport"	0.00538935769104393	0.0231932110719236	-1
"GO:0050810"	"regulation of steroid biosynthetic process"	0.0055116347944912	0.0236968860983685	-1
"GO:0002707"	"negative regulation of lymphocyte mediated immunity"	0.00553670161477593	0.0237594889977529	-1
"GO:0090279"	"regulation of calcium ion import"	0.00553670161477593	0.0237594889977529	-1
"GO:0035282"	"segmentation"	0.00564118049452092	0.0241848904044722	-1
"GO:0031644"	"regulation of neurological system process"	0.00569581382548969	0.0243959904665624	-1
"GO:0006631"	"fatty acid metabolic process"	0.0057477220779205	0.0245950302350373	-1
"GO:0031098"	"stress-activated protein kinase signaling cascade"	0.00582165673982378	0.0248878576883015	-1
"GO:0006706"	"steroid catabolic process"	0.00586153206818062	0.0249874736516314	-1
"GO:0032352"	"positive regulation of hormone metabolic process"	0.00586153206818062	0.0249874736516314	-1
"GO:0033622"	"integrin activation"	0.00586153206818062	0.0249874736516314	-1
"GO:0014812"	"muscle cell migration"	0.00590704675293942	0.0251105004356626	-1
"GO:0014897"	"striated muscle hypertrophy"	0.00590704675293942	0.0251105004356626	-1
"GO:0055006"	"cardiac cell development"	0.00590704675293942	0.0251105004356626	-1
"GO:0045581"	"negative regulation of T cell differentiation"	0.00597916068540383	0.0253455892971711	-1
"GO:1902041"	"regulation of extrinsic apoptotic signaling pathway via death domain receptors"	0.00597916068540383	0.0253455892971711	-1
"GO:2001239"	"regulation of extrinsic apoptotic signaling pathway in absence of ligand"	0.00597916068540383	0.0253455892971711	-1
"GO:0008625"	"extrinsic apoptotic signaling pathway via death domain receptors"	0.00617700554328561	0.0261072739563915	-1
"GO:0042446"	"hormone biosynthetic process"	0.00617700554328561	0.0261072739563915	-1
"GO:0097756"	"negative regulation of blood vessel diameter"	0.00618193464675997	0.0261072739563915	-1
"GO:1904894"	"positive regulation of STAT cascade"	0.00618193464675997	0.0261072739563915	-1
"GO:0002857"	"positive regulation of natural killer cell mediated immune response to tumor cell"	0.00629993032490703	0.0262878659423644	-1
"GO:0034238"	"macrophage fusion"	0.00629993032490703	0.0262878659423644	-1
"GO:0035507"	"regulation of myosin-light-chain-phosphatase activity"	0.00629993032490703	0.0262878659423644	-1
"GO:0043615"	"astrocyte cell migration"	0.00629993032490703	0.0262878659423644	-1
"GO:0044650"	"adhesion of symbiont to host cell"	0.00629993032490703	0.0262878659423644	-1
"GO:0048743"	"positive regulation of skeletal muscle fiber development"	0.00629993032490703	0.0262878659423644	-1
"GO:0060753"	"regulation of mast cell chemotaxis"	0.00629993032490703	0.0262878659423644	-1
"GO:0061888"	"regulation of astrocyte activation"	0.00629993032490703	0.0262878659423644	-1
"GO:0071670"	"smooth muscle cell chemotaxis"	0.00629993032490703	0.0262878659423644	-1
"GO:0097368"	"establishment of Sertoli cell barrier"	0.00629993032490703	0.0262878659423644	-1
"GO:1901299"	"negative regulation of hydrogen peroxide-mediated programmed cell death"	0.00629993032490703	0.0262878659423644	-1
"GO:1902548"	"negative regulation of cellular response to vascular endothelial growth factor stimulus"	0.00629993032490703	0.0262878659423644	-1
"GO:0002262"	"myeloid cell homeostasis"	0.0063002535223354	0.0262878659423644	-1
"GO:0038066"	"p38MAPK cascade"	0.00644453258832319	0.0268650883843187	-1
"GO:0003014"	"renal system process"	0.00646601611483549	0.0269298258631685	-1
"GO:0009206"	"purine ribonucleoside triphosphate biosynthetic process"	0.0065087456376439	0.0270767506328805	-1
"GO:0110053"	"regulation of actin filament organization"	0.00651326656833384	0.0270767506328805	-1
"GO:0030168"	"platelet activation"	0.00652998981097757	0.0270775998646192	-1
"GO:0001516"	"prostaglandin biosynthetic process"	0.0065853106016098	0.0270775998646192	-1
"GO:0002478"	"antigen processing and presentation of exogenous peptide antigen"	0.0065853106016098	0.0270775998646192	-1
"GO:0006925"	"inflammatory cell apoptotic process"	0.0065853106016098	0.0270775998646192	-1
"GO:0010742"	"macrophage derived foam cell differentiation"	0.0065853106016098	0.0270775998646192	-1
"GO:0032703"	"negative regulation of interleukin-2 production"	0.0065853106016098	0.0270775998646192	-1
"GO:0032878"	"regulation of establishment or maintenance of cell polarity"	0.0065853106016098	0.0270775998646192	-1
"GO:0046457"	"prostanoid biosynthetic process"	0.0065853106016098	0.0270775998646192	-1
"GO:0051767"	"nitric-oxide synthase biosynthetic process"	0.0065853106016098	0.0270775998646192	-1
"GO:0051769"	"regulation of nitric-oxide synthase biosynthetic process"	0.0065853106016098	0.0270775998646192	-1
"GO:0072606"	"interleukin-8 secretion"	0.0065853106016098	0.0270775998646192	-1
"GO:1902003"	"regulation of amyloid-beta formation"	0.0065853106016098	0.0270775998646192	-1
"GO:0048545"	"response to steroid hormone"	0.00675485002546404	0.0276679182405277	-1
"GO:0009145"	"purine nucleoside triphosphate biosynthetic process"	0.00675784427428917	0.0276679182405277	-1
"GO:0055007"	"cardiac muscle cell differentiation"	0.00675784427428917	0.0276679182405277	-1
"GO:0090288"	"negative regulation of cellular response to growth factor stimulus"	0.00675784427428917	0.0276679182405277	-1
"GO:0021782"	"glial cell development"	0.0067594626698614	0.0276679182405277	-1
"GO:0032088"	"negative regulation of NF-kappaB transcription factor activity"	0.00689687393154437	0.0281793683761294	-1
"GO:0050688"	"regulation of defense response to virus"	0.00689687393154437	0.0281793683761294	-1
"GO:0014888"	"striated muscle adaptation"	0.00693330925418856	0.0283026694555008	-1
"GO:0019233"	"sensory perception of pain"	0.00701395760549661	0.0285802975222173	-1
"GO:1901292"	"nucleoside phosphate catabolic process"	0.00701395760549661	0.0285802975222173	-1
"GO:0032963"	"collagen metabolic process"	0.00706244531959205	0.0287519713595993	-1
"GO:0009201"	"ribonucleoside triphosphate biosynthetic process"	0.00727720177500184	0.029599625565048	-1
"GO:0050858"	"negative regulation of antigen receptor-mediated signaling pathway"	0.00735992778445604	0.0297754502406929	-1
"GO:0050927"	"positive regulation of positive chemotaxis"	0.00735992778445604	0.0297754502406929	-1
"GO:0070168"	"negative regulation of biomineral tissue development"	0.00735992778445604	0.0297754502406929	-1
"GO:0090077"	"foam cell differentiation"	0.00735992778445604	0.0297754502406929	-1
"GO:1903010"	"regulation of bone development"	0.00735992778445604	0.0297754502406929	-1
"GO:1903579"	"negative regulation of ATP metabolic process"	0.00735992778445604	0.0297754502406929	-1
"GO:0001558"	"regulation of cell growth"	0.0074274426840716	0.0300217366041607	-1
"GO:0051279"	"regulation of release of sequestered calcium ion into cytosol"	0.00767342754910889	0.0309883150041245	-1
"GO:1902903"	"regulation of supramolecular fiber organization"	0.00792598065528913	0.0316979711597696	-1
"GO:0033619"	"membrane protein proteolysis"	0.00798298088020372	0.0316979711597696	-1
"GO:0002725"	"negative regulation of T cell cytokine production"	0.00801735109590458	0.0316979711597696	-1
"GO:0007567"	"parturition"	0.00801735109590458	0.0316979711597696	-1
"GO:0014050"	"negative regulation of glutamate secretion"	0.00801735109590458	0.0316979711597696	-1
"GO:0033860"	"regulation of NAD(P)H oxidase activity"	0.00801735109590458	0.0316979711597696	-1
"GO:0034163"	"regulation of toll-like receptor 9 signaling pathway"	0.00801735109590458	0.0316979711597696	-1
"GO:0035234"	"ectopic germ cell programmed cell death"	0.00801735109590458	0.0316979711597696	-1
"GO:0042590"	"antigen processing and presentation of exogenous peptide antigen via MHC class I"	0.00801735109590458	0.0316979711597696	-1
"GO:0045416"	"positive regulation of interleukin-8 biosynthetic process"	0.00801735109590458	0.0316979711597696	-1
"GO:0045586"	"regulation of gamma-delta T cell differentiation"	0.00801735109590458	0.0316979711597696	-1
"GO:0046113"	"nucleobase catabolic process"	0.00801735109590458	0.0316979711597696	-1
"GO:0046643"	"regulation of gamma-delta T cell activation"	0.00801735109590458	0.0316979711597696	-1
"GO:0060556"	"regulation of vitamin D biosynthetic process"	0.00801735109590458	0.0316979711597696	-1
"GO:0086036"	"regulation of cardiac muscle cell membrane potential"	0.00801735109590458	0.0316979711597696	-1
"GO:0090713"	"immunological memory process"	0.00801735109590458	0.0316979711597696	-1
"GO:1903012"	"positive regulation of bone development"	0.00801735109590458	0.0316979711597696	-1
"GO:1903236"	"regulation of leukocyte tethering or rolling"	0.00801735109590458	0.0316979711597696	-1
"GO:1903715"	"regulation of aerobic respiration"	0.00801735109590458	0.0316979711597696	-1
"GO:2000051"	"negative regulation of non-canonical Wnt signaling pathway"	0.00801735109590458	0.0316979711597696	-1
"GO:2000270"	"negative regulation of fibroblast apoptotic process"	0.00801735109590458	0.0316979711597696	-1
"GO:2000508"	"regulation of dendritic cell chemotaxis"	0.00801735109590458	0.0316979711597696	-1
"GO:2001187"	"positive regulation of CD8-positive, alpha-beta T cell activation"	0.00801735109590458	0.0316979711597696	-1
"GO:2001280"	"positive regulation of unsaturated fatty acid biosynthetic process"	0.00801735109590458	0.0316979711597696	-1
"GO:0002312"	"B cell activation involved in immune response"	0.0080836327325812	0.0319321142790085	-1
"GO:0008643"	"carbohydrate transport"	0.00811087973957048	0.0320117880122839	-1
"GO:0002335"	"mature B cell differentiation"	0.00818619057464892	0.0321128707451319	-1
"GO:0003071"	"renal system process involved in regulation of systemic arterial blood pressure"	0.00818619057464892	0.0321128707451319	-1
"GO:0010954"	"positive regulation of protein processing"	0.00818619057464892	0.0321128707451319	-1
"GO:0036037"	"CD8-positive, alpha-beta T cell activation"	0.00818619057464892	0.0321128707451319	-1
"GO:0045061"	"thymic T cell selection"	0.00818619057464892	0.0321128707451319	-1
"GO:0050926"	"regulation of positive chemotaxis"	0.00818619057464892	0.0321128707451319	-1
"GO:1900543"	"negative regulation of purine nucleotide metabolic process"	0.00818619057464892	0.0321128707451319	-1
"GO:0030514"	"negative regulation of BMP signaling pathway"	0.00854479517758952	0.0334037239310608	-1
"GO:0031529"	"ruffle organization"	0.00854479517758952	0.0334037239310608	-1
"GO:0032481"	"positive regulation of type I interferon production"	0.00854479517758952	0.0334037239310608	-1
"GO:1901570"	"fatty acid derivative biosynthetic process"	0.00854479517758952	0.0334037239310608	-1
"GO:0043280"	"positive regulation of cysteine-type endopeptidase activity involved in apoptotic process"	0.00872634014946915	0.0340839693402841	-1
"GO:0006865"	"amino acid transport"	0.00901290700704744	0.0351425675800651	-1
"GO:0015718"	"monocarboxylic acid transport"	0.00901290700704744	0.0351425675800651	-1
"GO:0002360"	"T cell lineage commitment"	0.00906482986576173	0.0351933265947127	-1
"GO:0006929"	"substrate-dependent cell migration"	0.00906482986576173	0.0351933265947127	-1
"GO:0045663"	"positive regulation of myoblast differentiation"	0.00906482986576173	0.0351933265947127	-1
"GO:0045980"	"negative regulation of nucleotide metabolic process"	0.00906482986576173	0.0351933265947127	-1
"GO:2001171"	"positive regulation of ATP biosynthetic process"	0.00906482986576173	0.0351933265947127	-1
"GO:0032368"	"regulation of lipid transport"	0.0090900925239689	0.0352611393532687	-1
"GO:0014009"	"glial cell proliferation"	0.00913185243522937	0.0353927751195737	-1
"GO:0036293"	"response to decreased oxygen levels"	0.00945437227888166	0.0366114090902241	-1
"GO:2001234"	"negative regulation of apoptotic signaling pathway"	0.00971145387465932	0.0375743641311522	-1
"GO:0030199"	"collagen fibril organization"	0.00974457862609805	0.0375743641311522	-1
"GO:0032350"	"regulation of hormone metabolic process"	0.00974457862609805	0.0375743641311522	-1
"GO:0032655"	"regulation of interleukin-12 production"	0.00974457862609805	0.0375743641311522	-1
"GO:0060193"	"positive regulation of lipase activity"	0.00974457862609805	0.0375743641311522	-1
"GO:0034103"	"regulation of tissue remodeling"	0.00987674443628969	0.0377983853831845	-1
"GO:0045844"	"positive regulation of striated muscle tissue development"	0.00987674443628969	0.0377983853831845	-1
"GO:0048636"	"positive regulation of muscle organ development"	0.00987674443628969	0.0377983853831845	-1
"GO:0010692"	"regulation of alkaline phosphatase activity"	0.00991967354628343	0.0377983853831845	-1
"GO:0031392"	"regulation of prostaglandin biosynthetic process"	0.00991967354628343	0.0377983853831845	-1
"GO:0031642"	"negative regulation of myelination"	0.00991967354628343	0.0377983853831845	-1
"GO:0033689"	"negative regulation of osteoblast proliferation"	0.00991967354628343	0.0377983853831845	-1
"GO:0060907"	"positive regulation of macrophage cytokine production"	0.00991967354628343	0.0377983853831845	-1
"GO:0071888"	"macrophage apoptotic process"	0.00991967354628343	0.0377983853831845	-1
"GO:0090269"	"fibroblast growth factor production"	0.00991967354628343	0.0377983853831845	-1
"GO:0090270"	"regulation of fibroblast growth factor production"	0.00991967354628343	0.0377983853831845	-1
"GO:1903980"	"positive regulation of microglial cell activation"	0.00991967354628343	0.0377983853831845	-1
"GO:1905522"	"negative regulation of macrophage migration"	0.00991967354628343	0.0377983853831845	-1
"GO:2000109"	"regulation of macrophage apoptotic process"	0.00991967354628343	0.0377983853831845	-1
"GO:1903319"	"positive regulation of protein maturation"	0.00999650323089693	0.0380590775364872	-1
"GO:0043254"	"regulation of protein complex assembly"	0.0100420447651638	0.0382003099014599	-1
"GO:0051341"	"regulation of oxidoreductase activity"	0.0103643682970575	0.0393272129258313	-1
"GO:1901863"	"positive regulation of muscle tissue development"	0.0103643682970575	0.0393272129258313	-1
"GO:1903578"	"regulation of ATP metabolic process"	0.0103643682970575	0.0393272129258313	-1
"GO:0042531"	"positive regulation of tyrosine phosphorylation of STAT protein"	0.0103833859007578	0.0393663490604589	-1
"GO:0014706"	"striated muscle tissue development"	0.0106042245788329	0.0401699395059138	-1
"GO:0009142"	"nucleoside triphosphate biosynthetic process"	0.0106766103675452	0.0403765122846213	-1
"GO:1990845"	"adaptive thermogenesis"	0.0106766103675452	0.0403765122846213	-1
"GO:0070997"	"neuron death"	0.0108119280235118	0.0408540939434785	-1
"GO:0051961"	"negative regulation of nervous system development"	0.0108675126319444	0.041029849444311	-1
"GO:0002825"	"regulation of T-helper 1 type immune response"	0.0109817975912882	0.0413233531658874	-1
"GO:0042036"	"negative regulation of cytokine biosynthetic process"	0.0109817975912882	0.0413233531658874	-1
"GO:0043372"	"positive regulation of CD4-positive, alpha-beta T cell differentiation"	0.0109817975912882	0.0413233531658874	-1
"GO:0048643"	"positive regulation of skeletal muscle tissue development"	0.0109817975912882	0.0413233531658874	-1
"GO:0030308"	"negative regulation of cell growth"	0.0110032649278832	0.0413697151029223	-1
"GO:0006694"	"steroid biosynthetic process"	0.011034426089701	0.0414180159366951	-1
"GO:0045834"	"positive regulation of lipid metabolic process"	0.011034426089701	0.0414180159366951	-1
"GO:0042982"	"amyloid precursor protein metabolic process"	0.011048672431666	0.0414371023287108	-1
"GO:0006164"	"purine nucleotide biosynthetic process"	0.0110767940472829	0.0415081520098264	-1
"GO:0042326"	"negative regulation of phosphorylation"	0.0111907818290522	0.0419005846132476	-1
"GO:0001667"	"ameboidal-type cell migration"	0.0112303129451536	0.0420138175772786	-1
"GO:0030278"	"regulation of ossification"	0.0113663005113619	0.0424874191842065	-1
"GO:2000117"	"negative regulation of cysteine-type endopeptidase activity"	0.0113885616645041	0.042535478454626	-1
"GO:0060402"	"calcium ion transport into cytosol"	0.011400863712636	0.0425462925513634	-1
"GO:0001933"	"negative regulation of protein phosphorylation"	0.0114441680335079	0.0426726892131545	-1
"GO:0046879"	"hormone secretion"	0.0115456984345274	0.0430158105596108	-1
"GO:0032615"	"interleukin-12 production"	0.0117408222789397	0.0435673329190986	-1
"GO:0045687"	"positive regulation of glial cell differentiation"	0.0117408222789397	0.0435673329190986	-1
"GO:0045824"	"negative regulation of innate immune response"	0.0117408222789397	0.0435673329190986	-1
"GO:0048260"	"positive regulation of receptor-mediated endocytosis"	0.0117408222789397	0.0435673329190986	-1
"GO:0002423"	"natural killer cell mediated immune response to tumor cell"	0.0120007892682749	0.0435673329190986	-1
"GO:0002579"	"positive regulation of antigen processing and presentation"	0.0120007892682749	0.0435673329190986	-1
"GO:0002679"	"respiratory burst involved in defense response"	0.0120007892682749	0.0435673329190986	-1
"GO:0002855"	"regulation of natural killer cell mediated immune response to tumor cell"	0.0120007892682749	0.0435673329190986	-1
"GO:0006527"	"arginine catabolic process"	0.0120007892682749	0.0435673329190986	-1
"GO:0032490"	"detection of molecule of bacterial origin"	0.0120007892682749	0.0435673329190986	-1
"GO:0036005"	"response to macrophage colony-stimulating factor"	0.0120007892682749	0.0435673329190986	-1
"GO:0036006"	"cellular response to macrophage colony-stimulating factor stimulus"	0.0120007892682749	0.0435673329190986	-1
"GO:0043568"	"positive regulation of insulin-like growth factor receptor signaling pathway"	0.0120007892682749	0.0435673329190986	-1
"GO:0045080"	"positive regulation of chemokine biosynthetic process"	0.0120007892682749	0.0435673329190986	-1
"GO:0046007"	"negative regulation of activated T cell proliferation"	0.0120007892682749	0.0435673329190986	-1
"GO:0070943"	"neutrophil mediated killing of symbiont cell"	0.0120007892682749	0.0435673329190986	-1
"GO:0071600"	"otic vesicle morphogenesis"	0.0120007892682749	0.0435673329190986	-1
"GO:0072172"	"mesonephric tubule formation"	0.0120007892682749	0.0435673329190986	-1
"GO:0097278"	"complement-dependent cytotoxicity"	0.0120007892682749	0.0435673329190986	-1
"GO:0150078"	"positive regulation of neuroinflammatory response"	0.0120007892682749	0.0435673329190986	-1
"GO:1902514"	"regulation of calcium ion transmembrane transport via high voltage-gated calcium channel"	0.0120007892682749	0.0435673329190986	-1
"GO:0002828"	"regulation of type 2 immune response"	0.0120212318114161	0.0435673329190986	-1
"GO:0019884"	"antigen processing and presentation of exogenous antigen"	0.0120212318114161	0.0435673329190986	-1
"GO:0032816"	"positive regulation of natural killer cell activation"	0.0120212318114161	0.0435673329190986	-1
"GO:0034205"	"amyloid-beta formation"	0.0120212318114161	0.0435673329190986	-1
"GO:0043032"	"positive regulation of macrophage activation"	0.0120212318114161	0.0435673329190986	-1
"GO:0045066"	"regulatory T cell differentiation"	0.0120212318114161	0.0435673329190986	-1
"GO:0045662"	"negative regulation of myoblast differentiation"	0.0120212318114161	0.0435673329190986	-1
"GO:0045932"	"negative regulation of muscle contraction"	0.0120212318114161	0.0435673329190986	-1
"GO:0050482"	"arachidonic acid secretion"	0.0120212318114161	0.0435673329190986	-1
"GO:0090075"	"relaxation of muscle"	0.0120212318114161	0.0435673329190986	-1
"GO:1902991"	"regulation of amyloid precursor protein catabolic process"	0.0120212318114161	0.0435673329190986	-1
"GO:1903963"	"arachidonate transport"	0.0120212318114161	0.0435673329190986	-1
"GO:2000515"	"negative regulation of CD4-positive, alpha-beta T cell activation"	0.0120212318114161	0.0435673329190986	-1
"GO:0045806"	"negative regulation of endocytosis"	0.0124602052766597	0.0451221044566307	-1
"GO:0060415"	"muscle tissue morphogenesis"	0.0124796044985851	0.0451562009176803	-1
"GO:0035296"	"regulation of tube diameter"	0.0125530241737517	0.0453493037842482	-1
"GO:0097746"	"regulation of blood vessel diameter"	0.0125530241737517	0.0453493037842482	-1
"GO:0072522"	"purine-containing compound biosynthetic process"	0.012581268962268	0.0454150674511878	-1
"GO:0001649"	"osteoblast differentiation"	0.0126790356991766	0.0456950426034865	-1
"GO:0008217"	"regulation of blood pressure"	0.0126790356991766	0.0456950426034865	-1
"GO:1901214"	"regulation of neuron death"	0.0127479371286509	0.0459067831472039	-1
"GO:0001763"	"morphogenesis of a branching structure"	0.0128995677745965	0.0464158671793952	-1
"GO:0007265"	"Ras protein signal transduction"	0.0130309710054801	0.046851416421134	-1
"GO:0032689"	"negative regulation of interferon-gamma production"	0.0131152592223941	0.0470050059135408	-1
"GO:0032743"	"positive regulation of interleukin-2 production"	0.0131152592223941	0.0470050059135408	-1
"GO:0043243"	"positive regulation of protein complex disassembly"	0.0131152592223941	0.0470050059135408	-1
"GO:2000191"	"regulation of fatty acid transport"	0.0131152592223941	0.0470050059135408	-1
"GO:0008347"	"glial cell migration"	0.0132071769388252	0.0471476411162639	-1
"GO:0010524"	"positive regulation of calcium ion transport into cytosol"	0.0132071769388252	0.0471476411162639	-1
"GO:0015807"	"L-amino acid transport"	0.0132071769388252	0.0471476411162639	-1
"GO:1901016"	"regulation of potassium ion transmembrane transporter activity"	0.0132071769388252	0.0471476411162639	-1
"GO:2001238"	"positive regulation of extrinsic apoptotic signaling pathway"	0.0132071769388252	0.0471476411162639	-1
"GO:0000302"	"response to reactive oxygen species"	0.0133991830490386	0.0477953508917993	-1
"GO:0009914"	"hormone transport"	0.0137769963305243	0.0491042981898827	-1
"GO:0009896"	"positive regulation of catabolic process"	0.0140109188838416	0.0498987292217446	-1
"GO:0002730"	"regulation of dendritic cell cytokine production"	0.0142547338208507	0.0499359857204209	-1
"GO:0032308"	"positive regulation of prostaglandin secretion"	0.0142547338208507	0.0499359857204209	-1
"GO:0032488"	"Cdc42 protein signal transduction"	0.0142547338208507	0.0499359857204209	-1
"GO:0032725"	"positive regulation of granulocyte macrophage colony-stimulating factor production"	0.0142547338208507	0.0499359857204209	-1
"GO:0032754"	"positive regulation of interleukin-5 production"	0.0142547338208507	0.0499359857204209	-1
"GO:0033004"	"negative regulation of mast cell activation"	0.0142547338208507	0.0499359857204209	-1
"GO:0033632"	"regulation of cell-cell adhesion mediated by integrin"	0.0142547338208507	0.0499359857204209	-1
"GO:0034375"	"high-density lipoprotein particle remodeling"	0.0142547338208507	0.0499359857204209	-1
"GO:0060368"	"regulation of Fc receptor mediated stimulatory signaling pathway"	0.0142547338208507	0.0499359857204209	-1
"GO:0060525"	"prostate glandular acinus development"	0.0142547338208507	0.0499359857204209	-1
"GO:0061577"	"calcium ion transmembrane transport via high voltage-gated calcium channel"	0.0142547338208507	0.0499359857204209	-1
"GO:0072683"	"T cell extravasation"	0.0142547338208507	0.0499359857204209	-1
"GO:1900221"	"regulation of amyloid-beta clearance"	0.0142547338208507	0.0499359857204209	-1
"GO:1901298"	"regulation of hydrogen peroxide-mediated programmed cell death"	0.0142547338208507	0.0499359857204209	-1
"GO:1903789"	"regulation of amino acid transmembrane transport"	0.0142547338208507	0.0499359857204209	-1
"GO:2001279"	"regulation of unsaturated fatty acid biosynthetic process"	0.0142547338208507	0.0499359857204209	-1
"GO:0010737"	"protein kinase A signaling"	0.0142642700753446	0.0499359857204209	-1
"GO:0014741"	"negative regulation of muscle hypertrophy"	0.0142642700753446	0.0499359857204209	-1
"GO:0060740"	"prostate gland epithelium morphogenesis"	0.0142642700753446	0.0499359857204209	-1
"GO:0071827"	"plasma lipoprotein particle organization"	0.0142642700753446	0.0499359857204209	-1
"GO:1901099"	"negative regulation of signal transduction in absence of ligand"	0.0142642700753446	0.0499359857204209	-1
"GO:2001240"	"negative regulation of extrinsic apoptotic signaling pathway in absence of ligand"	0.0142642700753446	0.0499359857204209	-1
"GO:0048640"	"negative regulation of developmental growth"	0.0143367428491843	0.0501508800517095	-1
"GO:0045840"	"positive regulation of mitotic nuclear division"	0.0147852362785198	0.0516398638515407	-1
"GO:0097006"	"regulation of plasma lipoprotein particle levels"	0.0147852362785198	0.0516398638515407	-1
"GO:0030510"	"regulation of BMP signaling pathway"	0.0148695562587046	0.0518542813863691	-1
"GO:0043506"	"regulation of JUN kinase activity"	0.0148695562587046	0.0518542813863691	-1
"GO:0052548"	"regulation of endopeptidase activity"	0.0150030779827949	0.0522796007058406	-1
"GO:0010506"	"regulation of autophagy"	0.0152978385203122	0.0532656840857368	-1
"GO:0001773"	"myeloid dendritic cell activation"	0.0154685939264451	0.0536537195776927	-1
"GO:0035308"	"negative regulation of protein dephosphorylation"	0.0154685939264451	0.0536537195776927	-1
"GO:0042832"	"defense response to protozoan"	0.0154685939264451	0.0536537195776927	-1
"GO:0050869"	"negative regulation of B cell activation"	0.0154685939264451	0.0536537195776927	-1
"GO:0060512"	"prostate gland morphogenesis"	0.0154685939264451	0.0536537195776927	-1
"GO:0034404"	"nucleobase-containing small molecule biosynthetic process"	0.0155637482163927	0.0539424009063175	-1
"GO:0035690"	"cellular response to drug"	0.0157289596127762	0.0544732651826852	-1
"GO:0045685"	"regulation of glial cell differentiation"	0.016171943868329	0.0559645769827483	-1
"GO:0009166"	"nucleotide catabolic process"	0.0164755026489833	0.0568048658074484	-1
"GO:0030218"	"erythrocyte differentiation"	0.0164755026489833	0.0568048658074484	-1
"GO:2001056"	"positive regulation of cysteine-type endopeptidase activity"	0.0164755026489833	0.0568048658074484	-1
"GO:0042093"	"T-helper cell differentiation"	0.0164775555912828	0.0568048658074484	-1
"GO:0070206"	"protein trimerization"	0.0164775555912828	0.0568048658074484	-1
"GO:0060047"	"heart contraction"	0.0165808705300155	0.0568894844690005	-1
"GO:0097305"	"response to alcohol"	0.0165808705300155	0.0568894844690005	-1
"GO:0002371"	"dendritic cell cytokine production"	0.0166756837555317	0.0568894844690005	-1
"GO:0042492"	"gamma-delta T cell differentiation"	0.0166756837555317	0.0568894844690005	-1
"GO:0045414"	"regulation of interleukin-8 biosynthetic process"	0.0166756837555317	0.0568894844690005	-1
"GO:0048304"	"positive regulation of isotype switching to IgG isotypes"	0.0166756837555317	0.0568894844690005	-1
"GO:0048742"	"regulation of skeletal muscle fiber development"	0.0166756837555317	0.0568894844690005	-1
"GO:0071380"	"cellular response to prostaglandin E stimulus"	0.0166756837555317	0.0568894844690005	-1
"GO:1901550"	"regulation of endothelial cell development"	0.0166756837555317	0.0568894844690005	-1
"GO:1903140"	"regulation of establishment of endothelial barrier"	0.0166756837555317	0.0568894844690005	-1
